2006-09-01,M. Buono,961
2006-09-01,M. Mattioli,920
2006-09-01,M. Proud,808
2006-09-01,P. Skidd,886
2006-09-01,S. Ditter,934
2006-09-01,S. Soleng,997
2006-09-01,T. Downey,890
2006-09-01,T. Pazar,906
2006-09-01,W. Fix,900
2006-12-01,A. Barber,936
2006-12-01,A. Goodman,994
2006-12-01,A. Tabaczynski,936
2006-12-01,B. Cowperthwait,990
2006-12-01,B. Soleng,1007
2006-12-01,C. Downey,931
2006-12-01,C. Kuecherer,945
2006-12-01,D. Hogg,943
2006-12-01,D. Jaskot,942
2006-12-01,D. Jones,956
2006-12-01,G. Wintrob,972
2006-12-01,J. Cahill,985
2006-12-01,J. Carrieri,944
2006-12-01,J. Flores,943
2006-12-01,J. Nickel,947
2006-12-01,J. Proud,929
2006-12-01,L. Steffen,925
2006-12-01,M. Buono,957
2006-12-01,M. Mattioli,920
2006-12-01,M. Proud,808
2006-12-01,P. Skidd,886
2006-12-01,S. Ditter,934
2006-12-01,S. Soleng,1001
2006-12-01,T. Downey,890
2006-12-01,T. Pazar,906
2006-12-01,W. Fix,900
2007-01-01,A. Barber,936
2007-01-01,A. Goodman,994
2007-01-01,A. Tabaczynski,936
2007-01-01,B. Cowperthwait,993
2007-01-01,B. Soleng,1005
2007-01-01,C. Downey,931
2007-01-01,C. Kuecherer,945
2007-01-01,D. Hogg,943
2007-01-01,D. Jaskot,942
2007-01-01,D. Jones,956
2007-01-01,G. Wintrob,972
2007-01-01,J. Cahill,985
2007-01-01,J. Carrieri,944
2007-01-01,J. Flores,943
2007-01-01,J. Nickel,947
2007-01-01,J. Proud,929
2007-01-01,L. Steffen,925
2007-01-01,M. Buono,957
2007-01-01,M. Mattioli,920
2007-01-01,M. Proud,808
2007-01-01,P. Skidd,886
2007-01-01,S. Ditter,934
2007-01-01,S. Soleng,1001
2007-01-01,T. Downey,890
2007-01-01,T. Pazar,906
2007-01-01,W. Fix,900
2007-03-01,A. Barber,936
2007-03-01,A. Goodman,994
2007-03-01,A. Tabaczynski,936
2007-03-01,B. Cowperthwait,993
2007-03-01,B. Soleng,1005
2007-03-01,C. Downey,931
2007-03-01,C. Kuecherer,945
2007-03-01,D. Hogg,943
2007-03-01,D. Jaskot,942
2007-03-01,D. Jones,956
2007-03-01,G. Wintrob,972
2007-03-01,J. Cahill,985
2007-03-01,J. Carrieri,944
2007-03-01,J. Flores,943
2007-03-01,J. Nickel,947
2007-03-01,J. Proud,929
2007-03-01,L. Steffen,925
2007-03-01,M. Buono,957
2007-03-01,M. Mattioli,920
2007-03-01,M. Proud,808
2007-03-01,P. Skidd,886
2007-03-01,S. Ditter,934
2007-03-01,S. Soleng,1002
2007-03-01,T. Downey,890
2007-03-01,T. Pazar,906
2007-03-01,W. Fix,900
2007-04-01,A. Barber,936
2007-04-01,A. Goodman,993
2007-04-01,A. Tabaczynski,941
2007-04-01,B. Cowperthwait,993
2007-04-01,B. Soleng,1005
2007-04-01,C. Downey,931
2007-04-01,C. Kuecherer,945
2007-04-01,D. Hogg,943
2007-04-01,D. Jaskot,942
2007-04-01,D. Jones,956
2007-04-01,G. Wintrob,972
2007-04-01,J. Cahill,985
2007-04-01,J. Carrieri,952
2007-04-01,J. Flores,943
2007-04-01,J. Nickel,947
2007-04-01,J. Proud,929
2007-04-01,L. Steffen,925
2007-04-01,M. Buono,957
2007-04-01,M. Mattioli,920
2007-04-01,M. Proud,808
2007-04-01,P. Skidd,886
2007-04-01,S. Ditter,934
2007-04-01,S. Soleng,1002
2007-04-01,T. Downey,890
2007-04-01,T. Pazar,906
2007-04-01,W. Cooper,898
2007-04-01,W. Fix,900
2007-06-01,A. Barber,942
2007-06-01,A. Goodman,991
2007-06-01,A. Tabaczynski,941
2007-06-01,B. Cowperthwait,986
2007-06-01,B. Soleng,1008
2007-06-01,C. Downey,931
2007-06-01,C. Kuecherer,945
2007-06-01,D. Hogg,943
2007-06-01,D. Jaskot,942
2007-06-01,D. Jones,955
2007-06-01,G. Wintrob,986
2007-06-01,J. Bayer,913
2007-06-01,J. Cahill,992
2007-06-01,J. Carrieri,948
2007-06-01,J. Flores,943
2007-06-01,J. Nickel,947
2007-06-01,J. Proud,929
2007-06-01,L. Steffen,925
2007-06-01,M. Buono,952
2007-06-01,M. Lyons,943
2007-06-01,M. Mattioli,920
2007-06-01,M. Proud,808
2007-06-01,P. Barnett,951
2007-06-01,P. Skidd,886
2007-06-01,S. Ditter,934
2007-06-01,S. Soleng,1004
2007-06-01,T. Downey,890
2007-06-01,T. Pazar,906
2007-06-01,W. Cooper,898
2007-06-01,W. Fix,900
2007-08-01,A. Barber,944
2007-08-01,A. Goodman,989
2007-08-01,A. Tabaczynski,942
2007-08-01,B. Cowperthwait,985
